experiment_id,experiment_date,material_a_ratio,material_b_ratio,temperature,pressure,tensile_strength,elongation,hardness,result_grade
EXP-01464,2025-01-24,0.31,0.69,204,50,32.6,25.2,60,C
EXP-01465,2026-01-24,0.54,0.46,150,63,42.4,14.3,73,B
EXP-01466,2025-02-20,0.78,0.22,167,88,59.7,9.9,86,A
EXP-01467,2025-10-17,0.3,0.7,202,89,44.9,18.3,74,B
EXP-01468,2025-06-25,0.69,0.31,220,88,47.1,13.4,85,B
EXP-01469,2025-12-21,0.86,0.14,247,77,44.8,14.5,94,B
EXP-01470,2025-01-28,0.79,0.21,234,49,47.8,15.4,78,B
EXP-01471,2026-02-14,0.42,0.58,243,56,33.5,19.6,71,C
EXP-01472,2025-11-15,0.59,0.41,230,76,41.9,19.9,81,B
EXP-01473,2025-07-24,0.89,0.11,228,48,50.1,8.2,87,A
EXP-01474,2025-04-05,0.55,0.45,184,78,54.2,14.4,82,A
EXP-01475,2026-03-22,0.19,0.81,241,66,34.8,20.9,64,C
EXP-01476,2025-05-18,0.14,0.86,247,61,39.6,20.4,66,B
EXP-01477,2025-08-12,0.73,0.27,201,55,50.0,12.8,76,B
EXP-01478,2025-06-29,0.44,0.56,162,84,33.5,19.8,75,C
EXP-01479,2025-04-16,0.3,0.7,154,63,41.1,13.9,70,B
EXP-01480,2025-07-09,0.38,0.62,199,51,44.5,19.1,73,B
EXP-01481,2025-03-11,0.71,0.29,214,57,51.2,14.1,82,A
EXP-01482,2025-01-01,0.47,0.53,206,64,47.1,15.8,74,B
EXP-01483,2025-05-13,0.79,0.21,240,73,46.1,12.8,84,B
EXP-01484,2025-02-21,0.69,0.31,204,100,52.0,11.8,88,A
EXP-01485,2025-07-09,0.88,0.12,216,54,51.6,7.3,93,A
EXP-01486,2026-01-29,0.81,0.19,226,42,46.3,9.4,84,B
EXP-01487,2025-03-16,0.3,0.7,240,99,38.2,22.1,75,B
EXP-01488,2025-01-01,0.63,0.37,211,40,41.5,18.4,69,B
EXP-01489,2025-02-20,0.12,0.88,206,94,34.1,24.8,64,C
EXP-01490,2025-08-20,0.89,0.11,157,40,49.4,12.0,81,A
EXP-01491,2025-05-06,0.31,0.69,214,55,33.1,23.5,71,C
EXP-01492,2025-08-12,0.63,0.37,168,100,43.7,17.0,80,B
EXP-01493,2025-01-14,0.78,0.22,187,41,53.7,9.5,82,A
EXP-01494,2025-06-01,0.23,0.77,203,41,37.7,21.8,64,C
EXP-01495,2025-07-07,0.78,0.22,158,73,48.6,12.0,86,A
EXP-01496,2025-07-16,0.11,0.89,220,43,27.3,25.1,59,C
EXP-01497,2025-09-09,0.45,0.55,178,31,48.1,18.4,66,B
EXP-01498,2025-12-22,0.48,0.52,201,79,42.5,20.6,72,B
EXP-01499,2025-08-02,0.4,0.6,185,98,43.8,13.2,79,B
EXP-01500,2026-01-19,0.57,0.43,185,83,46.6,14.8,79,B
EXP-01501,2025-08-30,0.83,0.17,189,98,63.4,7.1,85,A
EXP-01502,2025-04-29,0.36,0.64,155,67,41.6,21.2,72,B
EXP-01503,2025-04-15,0.56,0.44,169,73,45.5,12.8,91,B
EXP-01504,2025-05-28,0.8,0.2,229,99,48.0,6.6,88,A
EXP-01505,2025-09-30,0.72,0.28,162,65,49.3,14.7,88,A
EXP-01506,2025-04-21,0.13,0.87,200,32,31.4,26.2,48,C
EXP-01507,2026-02-21,0.85,0.15,164,46,52.3,7.2,81,A
EXP-01508,2025-08-07,0.14,0.86,204,74,35.7,22.6,69,C
EXP-01509,2026-01-29,0.57,0.43,215,90,48.9,17.7,81,A
EXP-01510,2025-11-08,0.56,0.44,197,73,50.7,12.0,75,B
EXP-01511,2025-06-02,0.73,0.27,227,58,44.9,14.4,80,B
EXP-01512,2025-04-15,0.22,0.78,176,52,32.1,24.2,68,C
EXP-01513,2025-12-06,0.24,0.76,206,78,39.2,18.0,77,B
EXP-01514,2025-05-31,0.7,0.3,177,93,48.6,12.3,89,A
EXP-01515,2025-04-23,0.22,0.78,201,49,38.6,17.8,62,C
EXP-01516,2026-03-01,0.48,0.52,156,69,42.2,17.2,74,B
EXP-01517,2025-08-09,0.69,0.31,177,60,49.2,11.8,79,A
EXP-01518,2025-01-23,0.62,0.38,221,47,41.3,16.8,72,B
EXP-01519,2025-08-14,0.27,0.73,228,58,41.5,21.1,66,B
EXP-01520,2025-07-30,0.34,0.66,177,36,39.3,22.6,65,B
EXP-01521,2026-01-29,0.88,0.12,176,67,63.1,11.9,82,A
EXP-01522,2025-11-21,0.46,0.54,180,37,44.4,17.5,73,B
EXP-01523,2025-03-29,0.14,0.86,178,63,37.9,21.6,65,C
EXP-01524,2025-03-10,0.28,0.72,250,93,38.1,20.0,70,B
EXP-01525,2025-10-03,0.37,0.63,215,40,41.3,17.0,68,B
EXP-01526,2025-01-22,0.9,0.1,188,47,62.1,8.3,80,A
EXP-01527,2025-05-26,0.34,0.66,196,81,47.0,16.5,70,B
EXP-01528,2025-03-05,0.12,0.88,201,94,32.6,25.1,70,C
EXP-01529,2025-01-10,0.51,0.49,205,97,50.4,12.9,82,A
EXP-01530,2026-02-23,0.17,0.83,189,38,38.4,20.8,59,C
EXP-01531,2025-02-10,0.32,0.68,248,46,36.4,21.7,68,C
EXP-01532,2025-01-05,0.89,0.11,179,99,63.9,6.7,91,A
EXP-01533,2026-03-02,0.66,0.34,193,65,57.7,7.2,76,B
EXP-01534,2025-03-27,0.14,0.86,150,89,39.7,21.7,67,B
EXP-01535,2026-01-08,0.46,0.54,199,31,42.5,16.0,70,B
EXP-01536,2025-01-15,0.24,0.76,236,38,32.2,25.3,64,C
EXP-01537,2025-03-12,0.2,0.8,250,44,36.9,23.9,56,C
EXP-01538,2025-02-20,0.57,0.43,197,36,51.8,9.2,73,B
EXP-01539,2025-11-19,0.5,0.5,164,93,39.7,19.7,79,B
EXP-01540,2025-10-10,0.69,0.31,222,87,51.7,13.4,76,B
EXP-01541,2025-08-05,0.81,0.19,214,57,50.6,8.8,80,A
EXP-01542,2025-04-21,0.3,0.7,246,35,30.3,24.7,66,C
EXP-01543,2025-02-10,0.84,0.16,201,37,55.7,7.3,86,A
EXP-01544,2025-09-17,0.51,0.49,150,48,44.3,18.9,66,B
EXP-01545,2025-04-16,0.31,0.69,240,81,37.6,19.3,75,C
EXP-01546,2025-09-27,0.78,0.22,218,86,48.0,9.8,79,A
EXP-01547,2025-11-10,0.13,0.87,230,68,40.9,25.7,70,B
EXP-01548,2026-01-23,0.55,0.45,161,94,44.4,13.1,80,B
EXP-01549,2025-08-14,0.68,0.32,196,95,57.4,9.4,82,A
EXP-01550,2025-01-03,0.32,0.68,196,84,38.7,19.0,74,B
EXP-01551,2025-05-08,0.79,0.21,177,35,53.6,10.1,75,B
EXP-01552,2026-01-25,0.29,0.71,235,93,40.6,21.3,75,B
EXP-01553,2025-09-01,0.77,0.23,168,94,55.3,10.8,87,A
EXP-01554,2025-10-10,0.16,0.84,157,69,41.1,23.1,50,C
EXP-01555,2025-07-28,0.23,0.77,173,72,36.9,22.4,64,C
EXP-01556,2025-03-16,0.4,0.6,249,85,40.7,15.4,76,B
EXP-01557,2026-02-13,0.78,0.22,161,72,46.1,14.5,88,B
EXP-01558,2025-12-19,0.22,0.78,208,54,34.0,23.1,66,C
EXP-01559,2026-03-30,0.8,0.2,168,79,50.9,10.5,90,A
EXP-01560,2026-01-26,0.28,0.72,189,85,43.8,23.2,68,B
EXP-01561,2025-05-13,0.46,0.54,205,40,48.8,17.0,73,B
EXP-01562,2025-04-26,0.38,0.62,151,78,46.4,19.2,76,B
EXP-01563,2025-04-24,0.19,0.81,174,42,35.8,24.3,55,C
EXP-01564,2026-02-23,0.86,0.14,209,70,55.3,9.0,91,A
EXP-01565,2025-09-11,0.45,0.55,151,37,42.9,18.9,70,B
EXP-01566,2025-07-27,0.65,0.35,199,100,55.0,12.6,83,A
EXP-01567,2026-03-18,0.56,0.44,210,77,46.8,14.2,77,B
EXP-01568,2025-10-03,0.5,0.5,171,63,45.5,13.9,70,B
EXP-01569,2026-02-19,0.59,0.41,166,65,46.4,15.2,80,B
EXP-01570,2026-03-26,0.82,0.18,199,73,55.4,11.4,87,A
EXP-01571,2025-02-06,0.66,0.34,222,38,44.3,15.1,78,B
EXP-01572,2025-06-14,0.53,0.47,151,66,42.6,16.6,76,B
EXP-01573,2025-12-01,0.62,0.38,184,80,50.3,13.8,81,A
EXP-01574,2026-01-06,0.59,0.41,250,48,36.1,17.7,74,C
EXP-01575,2025-03-09,0.45,0.55,183,64,48.3,19.1,77,B
EXP-01576,2025-05-26,0.6,0.4,183,53,50.9,14.3,78,A
EXP-01577,2025-09-07,0.45,0.55,224,41,46.6,15.5,70,B
EXP-01578,2025-12-31,0.71,0.29,198,99,55.7,7.6,86,A
EXP-01579,2025-02-21,0.88,0.12,189,72,58.5,8.3,80,A
EXP-01580,2025-10-01,0.87,0.13,229,57,46.9,11.1,77,B
EXP-01581,2025-05-16,0.76,0.24,153,54,47.2,12.0,79,B
EXP-01582,2025-04-09,0.58,0.42,221,78,47.6,16.8,84,B
EXP-01583,2025-08-24,0.7,0.3,188,37,51.7,12.6,74,B
EXP-01584,2025-07-08,0.24,0.76,239,70,32.8,19.4,65,C
EXP-01585,2025-10-17,0.48,0.52,223,46,39.7,19.5,67,B
EXP-01586,2025-05-25,0.31,0.69,245,93,38.9,17.1,68,B
EXP-01587,2026-01-11,0.1,0.9,163,85,38.7,23.8,62,C
EXP-01588,2025-02-05,0.87,0.13,169,83,50.3,10.3,90,A
EXP-01589,2026-01-29,0.79,0.21,241,40,44.4,14.0,78,B
EXP-01590,2025-01-14,0.51,0.49,189,35,47.6,15.6,68,B
EXP-01591,2025-12-02,0.3,0.7,232,62,37.0,20.6,66,C
EXP-01592,2025-06-07,0.65,0.35,219,55,44.8,15.5,79,B
EXP-01593,2025-06-24,0.45,0.55,200,81,44.0,17.5,77,B
EXP-01594,2025-01-09,0.74,0.26,154,80,48.6,16.8,77,B
EXP-01595,2025-11-17,0.9,0.1,157,58,54.4,10.1,83,A
EXP-01596,2025-03-17,0.38,0.62,222,41,43.4,18.7,67,B
EXP-01597,2025-10-28,0.3,0.7,159,53,35.5,19.9,69,C
EXP-01598,2025-11-27,0.31,0.69,150,65,38.3,21.2,70,B
EXP-01599,2026-01-21,0.17,0.83,172,48,30.0,22.3,66,C
EXP-01600,2025-11-19,0.42,0.58,242,52,39.0,21.4,65,B
EXP-01601,2025-05-18,0.11,0.89,213,47,36.7,19.9,62,C
EXP-01602,2025-12-03,0.19,0.81,222,34,40.3,19.3,69,B
EXP-01603,2026-01-12,0.32,0.68,215,72,35.4,17.9,71,C
EXP-01604,2025-05-25,0.23,0.77,207,100,37.5,22.3,72,C
EXP-01605,2025-02-26,0.69,0.31,175,97,52.9,11.4,87,A
EXP-01606,2026-02-10,0.18,0.82,193,95,35.1,24.0,67,C
EXP-01607,2025-03-09,0.79,0.21,205,76,54.5,8.8,81,A
EXP-01608,2025-09-28,0.28,0.72,249,83,39.5,21.4,71,B
EXP-01609,2025-04-18,0.19,0.81,240,34,30.7,25.0,54,C
EXP-01610,2025-02-27,0.11,0.89,224,44,34.8,23.9,61,C
EXP-01611,2025-12-21,0.67,0.33,232,80,42.0,15.8,84,B
EXP-01612,2025-03-07,0.31,0.69,231,100,44.6,18.8,68,B
EXP-01613,2025-11-02,0.51,0.49,217,94,46.5,14.1,80,B
EXP-01614,2025-11-13,0.19,0.81,233,74,35.0,20.4,66,C
EXP-01615,2025-01-28,0.89,0.11,157,37,46.0,13.4,88,B
EXP-01616,2025-03-20,0.2,0.8,152,98,39.8,20.3,76,B
EXP-01617,2025-12-29,0.43,0.57,194,52,49.1,16.9,74,B
EXP-01618,2025-08-20,0.78,0.22,155,33,44.5,17.0,83,B
EXP-01619,2025-02-25,0.3,0.7,184,84,41.3,18.7,70,B
EXP-01620,2026-03-29,0.31,0.69,170,42,37.3,19.5,67,C
EXP-01621,2025-05-01,0.75,0.25,246,51,47.1,12.7,79,B
EXP-01622,2025-01-02,0.32,0.68,216,78,35.3,21.3,67,C
EXP-01623,2026-02-26,0.1,0.9,154,98,40.7,23.0,68,B
EXP-01624,2025-01-08,0.44,0.56,213,94,43.7,17.4,77,B
EXP-01625,2025-09-10,0.11,0.89,223,41,34.0,27.9,59,C
EXP-01626,2026-03-29,0.83,0.17,182,42,54.0,11.3,81,A
EXP-01627,2025-09-21,0.61,0.39,239,87,44.4,17.1,82,B
EXP-01628,2025-09-24,0.57,0.43,248,52,37.6,17.9,78,C
EXP-01629,2025-06-27,0.26,0.74,249,35,38.1,23.0,61,C
EXP-01630,2025-02-27,0.66,0.34,159,71,50.5,12.8,75,B
EXP-01631,2025-09-19,0.64,0.36,195,76,49.1,12.6,83,A
EXP-01632,2026-02-14,0.15,0.85,228,100,39.8,23.4,73,B
EXP-01633,2025-02-11,0.8,0.2,194,64,55.2,10.3,85,A
EXP-01634,2026-02-06,0.56,0.44,198,86,49.9,14.9,75,B
EXP-01635,2025-07-09,0.73,0.27,183,67,58.3,12.2,81,A
EXP-01636,2025-09-02,0.31,0.69,192,95,41.8,19.6,75,B
EXP-01637,2025-03-17,0.2,0.8,220,64,40.2,20.6,61,C
EXP-01638,2025-10-11,0.66,0.34,152,77,47.5,13.1,78,B
EXP-01639,2025-03-25,0.74,0.26,230,98,47.6,15.4,86,B
EXP-01640,2025-05-05,0.41,0.59,223,92,43.9,17.0,81,B
EXP-01641,2025-11-26,0.12,0.88,164,58,36.3,22.8,63,C
EXP-01642,2025-01-24,0.75,0.25,227,66,44.0,14.9,80,B
EXP-01643,2025-07-23,0.26,0.74,202,72,38.6,21.4,68,B
EXP-01644,2025-09-29,0.37,0.63,182,38,39.0,21.6,64,C
EXP-01645,2025-03-02,0.6,0.4,195,46,48.6,14.3,73,B
EXP-01646,2025-05-15,0.18,0.82,202,80,42.8,23.1,70,B
EXP-01647,2025-06-06,0.16,0.84,171,35,37.4,21.7,52,C
EXP-01648,2025-10-30,0.12,0.88,211,72,32.1,24.9,70,C
EXP-01649,2026-03-22,0.83,0.17,213,64,51.6,10.9,93,A
EXP-01650,2026-01-17,0.35,0.65,187,64,44.1,22.5,71,B
EXP-01651,2025-03-28,0.63,0.37,196,90,54.5,11.6,79,A
EXP-01652,2025-01-09,0.89,0.11,212,49,51.3,10.2,89,A
EXP-01653,2025-01-24,0.64,0.36,200,86,47.9,14.5,83,B
EXP-01654,2025-09-29,0.52,0.48,193,85,49.2,14.5,76,B
EXP-01655,2025-03-13,0.52,0.48,246,100,43.6,17.3,77,B
EXP-01656,2025-04-16,0.4,0.6,238,88,41.3,21.1,74,B
EXP-01657,2026-01-22,0.58,0.42,188,65,47.6,15.2,78,B
EXP-01658,2026-02-03,0.87,0.13,222,55,55.8,9.9,88,A
EXP-01659,2026-01-18,0.73,0.27,231,85,46.9,13.2,86,B
EXP-01660,2025-04-26,0.44,0.56,161,95,44.7,16.2,79,B
EXP-01661,2025-10-10,0.37,0.63,209,49,39.5,19.6,67,B
EXP-01662,2025-10-06,0.81,0.19,230,56,50.7,11.7,86,A
EXP-01663,2025-03-26,0.21,0.79,155,65,39.1,23.5,65,B
EXP-01664,2025-09-10,0.78,0.22,184,37,54.8,8.8,86,A
EXP-01665,2025-08-28,0.3,0.7,230,52,34.5,24.6,64,C
EXP-01666,2025-06-30,0.67,0.33,244,41,44.6,14.6,78,B
EXP-01667,2025-12-09,0.74,0.26,250,84,45.4,14.3,94,B
EXP-01668,2025-11-05,0.48,0.52,210,65,47.8,13.7,78,B
EXP-01669,2025-08-31,0.25,0.75,154,72,38.5,22.1,71,B
EXP-01670,2025-11-27,0.78,0.22,152,35,46.0,11.5,80,B
EXP-01671,2025-12-14,0.39,0.61,231,70,39.9,19.9,72,B
EXP-01672,2025-09-16,0.36,0.64,224,81,48.0,17.6,72,B
EXP-01673,2025-05-03,0.51,0.49,169,78,44.4,15.9,75,B
EXP-01674,2025-12-12,0.45,0.55,163,86,40.6,14.2,70,B
EXP-01675,2025-11-24,0.65,0.35,164,38,45.2,19.3,78,B
EXP-01676,2026-03-25,0.21,0.79,238,69,35.1,20.3,60,C
EXP-01677,2025-03-10,0.45,0.55,227,64,45.5,17.4,76,B
EXP-01678,2025-07-11,0.81,0.19,245,93,41.5,13.0,87,B
EXP-01679,2026-02-26,0.13,0.87,161,79,35.0,25.3,62,C
EXP-01680,2025-08-23,0.47,0.53,220,97,45.3,16.0,84,B
EXP-01681,2026-03-06,0.63,0.37,243,31,44.2,13.9,68,B
EXP-01682,2025-01-06,0.81,0.19,203,61,56.3,11.2,81,A
EXP-01683,2025-01-17,0.58,0.42,228,79,49.6,11.8,77,B
EXP-01684,2025-12-29,0.76,0.24,210,36,51.1,11.2,79,A
EXP-01685,2025-06-13,0.28,0.72,150,76,38.2,22.1,67,B
EXP-01686,2025-08-26,0.38,0.62,193,46,45.9,20.4,74,B
EXP-01687,2025-07-15,0.85,0.15,176,35,49.6,9.7,75,B
EXP-01688,2025-07-06,0.81,0.19,158,76,45.2,12.1,102,B
EXP-01689,2026-03-05,0.55,0.45,210,60,49.1,15.5,71,B
EXP-01690,2025-02-12,0.48,0.52,243,58,40.3,14.1,85,B
EXP-01691,2025-12-19,0.46,0.54,155,53,44.5,19.8,76,B
EXP-01692,2026-02-10,0.15,0.85,183,78,35.5,20.9,66,C
EXP-01693,2025-10-27,0.81,0.19,217,73,55.2,9.5,86,A
EXP-01694,2025-06-30,0.75,0.25,181,77,56.3,11.1,83,A
EXP-01695,2025-03-14,0.47,0.53,161,85,44.2,17.1,78,B
EXP-01696,2025-11-08,0.32,0.68,169,72,41.8,17.3,67,B
EXP-01697,2025-08-02,0.37,0.63,152,35,39.7,22.8,69,B
EXP-01698,2025-03-10,0.2,0.8,250,41,31.9,18.3,63,C
EXP-01699,2025-06-14,0.68,0.32,199,100,52.4,10.2,81,A
EXP-01700,2026-03-15,0.55,0.45,245,50,40.9,16.0,76,B
EXP-01701,2025-05-02,0.29,0.71,219,60,37.9,18.8,69,C
EXP-01702,2025-03-23,0.6,0.4,185,56,45.5,17.8,74,B
EXP-01703,2025-11-07,0.88,0.12,245,100,47.8,8.5,90,B
EXP-01704,2025-04-01,0.2,0.8,176,88,42.1,23.5,71,B
EXP-01705,2026-02-24,0.47,0.53,168,64,47.4,15.5,78,B
EXP-01706,2026-01-27,0.5,0.5,231,78,44.3,14.0,76,B
EXP-01707,2026-03-25,0.23,0.77,205,69,41.8,16.0,71,B
EXP-01708,2026-02-21,0.53,0.47,192,75,52.3,13.6,82,A
EXP-01709,2025-04-22,0.58,0.42,209,97,49.2,13.0,87,A
EXP-01710,2025-04-07,0.23,0.77,247,77,30.5,24.0,70,C
EXP-01711,2025-06-06,0.22,0.78,178,38,41.2,19.5,59,C
EXP-01712,2025-08-03,0.79,0.21,241,65,42.2,16.4,87,B
EXP-01713,2026-02-06,0.35,0.65,241,88,36.2,20.4,73,C
EXP-01714,2025-12-01,0.6,0.4,226,32,39.8,16.2,75,B
EXP-01715,2025-10-21,0.6,0.4,165,55,53.7,14.8,74,B
EXP-01716,2026-02-05,0.77,0.23,159,44,49.5,12.9,77,B
EXP-01717,2025-10-22,0.69,0.31,162,81,45.8,15.9,80,B
EXP-01718,2025-06-22,0.77,0.23,220,39,46.1,15.8,74,B
EXP-01719,2025-07-08,0.6,0.4,190,74,51.7,12.9,77,B
EXP-01720,2025-08-24,0.46,0.54,249,34,39.0,18.8,65,B
EXP-01721,2025-02-10,0.41,0.59,150,95,43.0,19.7,79,B
EXP-01722,2025-12-05,0.4,0.6,187,52,41.5,13.6,66,B
EXP-01723,2025-10-25,0.43,0.57,176,58,44.9,17.0,69,B
EXP-01724,2025-11-30,0.2,0.8,239,85,35.5,21.9,69,C
EXP-01725,2025-09-01,0.44,0.56,162,56,45.4,17.7,79,B
EXP-01726,2025-12-24,0.41,0.59,191,38,44.2,16.0,65,B
EXP-01727,2026-03-10,0.13,0.87,237,94,34.5,25.5,62,C
EXP-01728,2025-09-17,0.32,0.68,248,37,37.9,19.0,60,C
EXP-01729,2025-07-22,0.7,0.3,242,65,44.5,13.7,77,B
EXP-01730,2025-02-17,0.56,0.44,216,38,42.9,15.2,70,B
EXP-01731,2025-12-22,0.74,0.26,166,79,53.0,14.2,93,A
EXP-01732,2026-02-17,0.53,0.47,159,49,45.3,11.9,77,B
EXP-01733,2025-11-15,0.78,0.22,191,96,61.6,12.3,87,A
EXP-01734,2026-01-30,0.74,0.26,198,44,54.8,14.1,86,A
EXP-01735,2026-01-28,0.18,0.82,201,77,38.0,20.7,64,C
EXP-01736,2025-12-30,0.88,0.12,155,30,43.6,15.2,79,B
EXP-01737,2025-08-18,0.11,0.89,218,38,34.8,23.7,57,C
EXP-01738,2025-02-15,0.58,0.42,189,49,50.7,17.3,79,A
EXP-01739,2025-01-02,0.73,0.27,160,92,50.1,14.6,85,A
EXP-01740,2025-04-04,0.37,0.63,242,100,31.3,26.3,82,C
EXP-01741,2025-07-16,0.58,0.42,186,73,52.4,10.4,80,A
EXP-01742,2025-12-06,0.39,0.61,173,53,39.6,19.6,73,B
EXP-01743,2025-07-27,0.15,0.85,199,52,38.8,18.4,55,C
EXP-01744,2025-01-11,0.11,0.89,246,44,38.8,21.2,53,C
EXP-01745,2025-04-06,0.18,0.82,233,54,35.0,27.2,57,C
EXP-01746,2026-03-23,0.18,0.82,160,65,38.3,22.6,63,C
EXP-01747,2026-03-27,0.59,0.41,219,78,46.6,17.1,73,B
EXP-01748,2025-06-21,0.52,0.48,217,46,45.3,17.2,77,B
EXP-01749,2026-01-03,0.46,0.54,239,32,38.9,19.6,68,B
EXP-01750,2025-11-25,0.65,0.35,247,69,40.3,15.4,82,B
EXP-01751,2026-03-01,0.11,0.89,225,47,31.8,22.9,58,C
EXP-01752,2026-02-09,0.32,0.68,216,58,44.8,17.3,72,B
EXP-01753,2025-10-14,0.72,0.28,185,80,55.8,5.6,76,B
EXP-01754,2025-06-29,0.83,0.17,240,93,49.6,11.7,89,A
EXP-01755,2025-10-13,0.45,0.55,245,67,40.6,18.8,76,B
EXP-01756,2025-05-26,0.17,0.83,250,95,39.7,20.2,72,B
EXP-01757,2025-06-08,0.74,0.26,246,49,39.5,15.5,78,B
EXP-01758,2025-10-05,0.81,0.19,214,80,52.7,12.1,79,A
EXP-01759,2025-09-18,0.43,0.57,246,99,42.1,19.8,82,B
EXP-01760,2025-09-22,0.29,0.71,229,45,41.4,17.3,64,C
EXP-01761,2025-06-25,0.14,0.86,174,82,45.6,18.3,65,B
EXP-01762,2025-07-06,0.57,0.43,153,63,45.1,17.3,85,B
EXP-01763,2025-01-05,0.83,0.17,249,92,42.8,15.0,89,B
EXP-01764,2025-10-02,0.64,0.36,193,51,47.6,17.0,75,B
EXP-01765,2025-09-20,0.35,0.65,238,98,37.6,22.8,73,C
EXP-01766,2026-03-03,0.61,0.39,179,86,48.3,19.2,84,A
EXP-01767,2025-08-18,0.77,0.23,186,80,47.5,12.5,82,B
EXP-01768,2025-08-02,0.48,0.52,233,32,37.8,22.0,71,C
EXP-01769,2025-01-31,0.76,0.24,203,35,53.7,9.4,82,A
EXP-01770,2025-03-31,0.41,0.59,218,77,42.9,22.8,73,B
EXP-01771,2025-06-04,0.38,0.62,182,64,42.9,19.2,75,B
EXP-01772,2025-06-22,0.57,0.43,212,52,41.1,18.1,75,B
EXP-01773,2025-06-15,0.47,0.53,199,89,50.4,17.2,75,B
EXP-01774,2025-06-29,0.88,0.12,244,64,46.9,9.4,79,B
EXP-01775,2025-12-17,0.51,0.49,199,62,47.0,13.7,76,B
EXP-01776,2025-03-01,0.41,0.59,158,52,34.4,20.8,71,C
EXP-01777,2025-06-01,0.42,0.58,224,99,41.8,19.0,81,B
EXP-01778,2025-03-16,0.54,0.46,246,55,41.2,21.4,78,B
EXP-01779,2025-05-21,0.38,0.62,239,48,38.1,17.9,77,B
EXP-01780,2025-11-09,0.68,0.32,160,77,48.7,16.7,80,A
EXP-01781,2025-01-22,0.4,0.6,250,32,38.5,18.9,68,B
EXP-01782,2025-06-04,0.41,0.59,185,72,45.7,16.6,70,B
EXP-01783,2025-01-11,0.59,0.41,234,70,45.4,15.2,82,B
EXP-01784,2026-03-12,0.15,0.85,213,47,33.3,22.9,58,C
EXP-01785,2025-11-28,0.62,0.38,248,84,38.3,18.3,85,B
EXP-01786,2025-04-22,0.5,0.5,184,33,47.2,15.1,67,B
EXP-01787,2025-04-01,0.46,0.54,211,99,47.9,13.2,82,B
EXP-01788,2025-02-15,0.68,0.32,218,90,50.7,12.5,89,A
EXP-01789,2025-08-04,0.71,0.29,165,42,48.5,14.3,71,B
EXP-01790,2025-12-10,0.78,0.22,228,64,46.7,10.4,78,B
EXP-01791,2025-09-24,0.4,0.6,164,43,41.7,19.7,69,B
EXP-01792,2026-02-06,0.36,0.64,233,73,40.9,21.5,72,B
EXP-01793,2025-06-06,0.67,0.33,162,55,48.5,16.7,77,B
EXP-01794,2025-05-07,0.57,0.43,168,64,54.4,13.7,75,B
EXP-01795,2025-08-06,0.61,0.39,199,97,48.7,10.7,79,A
EXP-01796,2025-04-03,0.54,0.46,168,73,56.0,14.1,78,A
EXP-01797,2026-03-21,0.72,0.28,157,91,45.3,16.1,81,B
EXP-01798,2025-03-26,0.25,0.75,155,74,39.7,19.2,70,B
EXP-01799,2025-08-07,0.54,0.46,178,63,43.8,16.3,73,B
EXP-01800,2025-08-27,0.23,0.77,199,31,38.7,22.1,60,C
EXP-01801,2025-01-27,0.43,0.57,154,36,43.0,21.4,73,B
EXP-01802,2025-08-02,0.63,0.37,163,67,47.2,14.0,83,B
EXP-01803,2025-07-27,0.49,0.51,211,65,47.8,17.5,70,B
EXP-01804,2025-04-29,0.4,0.6,182,65,43.0,18.7,68,B
EXP-01805,2025-02-28,0.81,0.19,226,90,43.9,14.1,91,B
EXP-01806,2025-01-21,0.72,0.28,234,36,45.8,16.7,71,B
EXP-01807,2025-01-04,0.52,0.48,153,76,43.7,15.0,83,B
EXP-01808,2025-08-08,0.86,0.14,245,82,44.3,13.6,89,B
EXP-01809,2025-02-10,0.44,0.56,219,75,41.9,18.1,72,B
EXP-01810,2026-03-14,0.73,0.27,233,46,46.0,10.9,79,B
EXP-01811,2025-04-22,0.23,0.77,198,58,36.8,24.1,71,C
EXP-01812,2025-10-25,0.33,0.67,150,33,38.7,21.7,56,C
EXP-01813,2025-11-04,0.37,0.63,239,42,41.3,19.0,72,B
EXP-01814,2025-08-14,0.18,0.82,207,87,45.0,19.2,73,B
EXP-01815,2026-02-07,0.5,0.5,153,73,47.3,15.8,75,B
EXP-01816,2025-02-20,0.25,0.75,166,91,40.7,21.7,71,B
EXP-01817,2025-04-17,0.61,0.39,170,79,49.4,14.2,81,A
EXP-01818,2025-04-26,0.25,0.75,187,47,38.4,19.6,67,B
EXP-01819,2025-03-03,0.2,0.8,194,87,38.7,20.4,66,B
EXP-01820,2025-05-15,0.88,0.12,193,78,62.1,7.5,88,A
EXP-01821,2025-05-23,0.63,0.37,237,43,41.2,14.5,75,B
EXP-01822,2025-12-15,0.85,0.15,245,30,44.1,13.9,83,B
EXP-01823,2025-05-18,0.49,0.51,218,84,41.9,15.9,88,B
EXP-01824,2026-02-04,0.13,0.87,214,81,41.1,19.5,63,C
EXP-01825,2025-12-19,0.56,0.44,237,36,39.7,23.9,73,B
EXP-01826,2026-02-16,0.55,0.45,177,63,50.8,18.1,73,B
EXP-01827,2025-02-17,0.11,0.89,206,94,35.4,23.6,65,C
EXP-01828,2026-03-25,0.79,0.21,214,86,50.0,13.8,82,A
EXP-01829,2025-10-07,0.6,0.4,178,88,54.2,14.8,75,B
